0,971072999	-0,013121229
0,972604965	-0,013027113
0,974130113	-0,012854767
0,97564445	-0,012604643
0,977144013	-0,012277395
0,978624875	-0,011873881
0,980083162	-0,011395155
0,981515056	-0,010842472
0,982916809	-0,010217278
0,984284752	-0,00952121
0,985615304	-0,008756089
0,986904982	-0,007923918
0,988150411	-0,007026876
0,989348331	-0,00606731
0,990495606	-0,005047732
0,991589233	-0,003970811
0,99262635	-0,002839366
0,993604241	-0,001656358
0,994520347	-0,000424884
0,995372271	0,000851832
0,996157782	0,002170449
0,996874824	0,003527516
0,997521521	0,004919479
0,998096178	0,006342696
0,998597294	0,007793442
0,999023555	0,009267918
0,999373846	0,010762266
0,99964725	0,012272573
0,999843051	0,013794888
0,999960737	0,015325224
